#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
E.coli and Shigella,E418,,PDT000353636.1,2018-07-19T20:11:54Z,China,,environmental/other,Bos taurus,,,,SAMN08949646,GCA_003328255.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,bleO,catA1,dfrA17,fosA7,oqxA,oqxB,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,E175,,PDT000353638.1,2018-07-19T20:12:31Z,China,,environmental/other,Sus scrofa,,,,SAMN08949642,GCA_003328275.1,"aph(3'')-Ib,aph(6)-Id,blaEC,oqxA,oqxB,tet(A)",PDG000000004.1583
E.coli and Shigella,E100,,PDT000353637.1,2018-07-19T20:12:15Z,China,,environmental/other,Gallus gallus,,,,SAMN08949640,GCA_003328285.1,"aac(3)-IId,aac(3)-IV,aadA16,aph(3')-IIa,aph(4)-Ia,aph(6)-Id,arr-3,blaCTX-M-65,blaEC,blaTEM-1,ble,bleO,dfrA27,erm(B),floR,fosA3,lnu(G),mph(A),qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,E30,,PDT000353639.1,2018-07-19T20:12:42Z,China,,environmental/other,Gallus gallus,,,,SAMN08949637,GCA_003328295.1,"aadA1,aadA2,aph(3'')-Ib,aph(3')-IIa,aph(6)-Id,blaCTX-M-125,blaEC,blaTEM-1,ble,bleO,dfrA1,dfrA12,floR,fosA3,mph(A),oqxA,oqxB,qacEdelta1,rmtB1,sul1,sul2",PDG000000004.1583
E.coli and Shigella,AMSCJX02,,PDT000354223.1,2018-07-24T12:50:33Z,China:Sichuan,feces,environmental/other,Giant panda,,,,SAMN09662618,GCA_003336405.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-65,blaEC,blaTEM-1,floR,fosA3,qacE,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,IHIT23725,,PDT000354226.1,2018-07-24T17:06:54Z,Germany,feces,environmental/other,dog,,,,SAMN05285369,GCA_003336995.1,"aadA1,aadA2,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM-1,dfrA1,dfrA12,floR,mcr-1.1,qacEdelta1,qnrS1,sat2,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,IHIT25234,,PDT000354229.1,2018-07-24T17:08:16Z,Germany,wound,environmental/other,dog,,,,SAMN05285371,GCA_003337025.1,"aac(3)-IId,aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaCTX-M-1,blaEC,blaTEM-1,cmlA1,dfrA1,dfrA5,mcr-1.1,mph(A),mph(B),qacEdelta1,qacL,sul1,sul2,sul3,tet(A)",PDG000000004.1583
E.coli and Shigella,IHIT23707,,PDT000354230.1,2018-07-24T17:09:37Z,Italy,urine,environmental/other,dog,,,,SAMN05285366,GCA_003337065.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM,catA1,dfrA1,mcr-1,qacEdelta1,sat2,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,IHIT22432,,PDT000354231.1,2018-07-24T17:10:06Z,Germany,urine,environmental/other,cat,,,,SAMN05285364,GCA_003337075.1,"aadA1,aadA5,blaCTX-M,blaEC,blaTEM-1,dfrA1,dfrA17,lnu(F),mcr-1.1,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,BI01,,PDT000354232.1,2018-07-24T17:11:30Z,New Zealand: Codfish Island,,environmental/other,Strigops habroptila,,,,SAMN06833857,GCA_003337145.1,blaEC,PDG000000004.1583
E.coli and Shigella,AVC79,,PDT000354236.1,2018-07-24T20:13:57Z,Australia,,environmental/other,Meleagris gallopavo,,,,SAMN09579983,GCA_003337815.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA5,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC226,,PDT000354233.1,2018-07-24T20:12:57Z,Australia,,environmental/other,Anas platyrhynchos domesticus,,,,SAMN09580040,GCA_003337825.1,blaEC,PDG000000004.1583
E.coli and Shigella,AVC224,,PDT000354234.1,2018-07-24T20:13:06Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580039,GCA_003337835.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,sul2,tet(A),tet(C)",PDG000000004.1583
E.coli and Shigella,AVC223,,PDT000354235.1,2018-07-24T20:13:47Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580038,GCA_003337865.1,blaEC,PDG000000004.1583
E.coli and Shigella,AVC220,,PDT000354237.1,2018-07-24T20:14:41Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580035,GCA_003337905.1,"blaEC,dfrA5,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,AVC218,,PDT000354240.1,2018-07-24T20:16:04Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580033,GCA_003337945.1,blaEC,PDG000000004.1583
E.coli and Shigella,AVC209,,PDT000354241.1,2018-07-24T20:17:50Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580027,GCA_003337975.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA1,dfrA5,qacEdelta1,sul1,sul2,tet(A),tet(C)",PDG000000004.1583
E.coli and Shigella,AVC201,,PDT000354244.1,2018-07-24T20:20:25Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580024,GCA_003338035.1,"blaEC,blaTEM-1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC215,,PDT000354246.1,2018-07-24T20:21:21Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580031,GCA_003338065.1,"blaEC,dfrA5,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,AVC213,,PDT000354247.1,2018-07-24T20:21:54Z,Australia,,environmental/other,Gallus gallus domesticuss,,,,SAMN09580030,GCA_003338075.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA5",PDG000000004.1583
E.coli and Shigella,AVC196,,PDT000354248.1,2018-07-24T20:22:07Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580020,GCA_003338115.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA5,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC177,,PDT000354249.1,2018-07-24T20:23:52Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580013,GCA_003338135.1,"aadA1,blaEC,qacEdelta1,sul1,sul2",PDG000000004.1583
E.coli and Shigella,AVC179,,PDT000354252.1,2018-07-24T20:25:39Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580014,GCA_003338175.1,"blaEC,dfrA5,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,AVC176,,PDT000354255.1,2018-07-24T20:27:11Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580012,GCA_003338215.1,"aac(3)-IV,aadA1,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC171,,PDT000354254.1,2018-07-24T20:27:08Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580010,GCA_003338225.1,"blaEC,dfrA5,qacEdelta1,sul1,sul2",PDG000000004.1583
E.coli and Shigella,AVC12,,PDT000354256.1,2018-07-24T20:27:41Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579963,GCA_003338275.1,"aac(3)-IV,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,sul2,tet(A),tet(C)",PDG000000004.1583
E.coli and Shigella,AVC221,,PDT000354258.1,2018-07-24T20:28:36Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580036,GCA_003338305.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA5,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC109,,PDT000354259.1,2018-07-24T20:29:00Z,Australia,,environmental/other,Meleagris gallopavo,,,,SAMN09579994,GCA_003338325.1,"blaEC,blaTEM-1,dfrA5,qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC207,,PDT000354263.1,2018-07-24T20:30:21Z,Australia,,environmental/other,Gallus gallus domesticuss,,,,SAMN09580026,GCA_003338395.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC173,,PDT000354270.1,2018-07-24T20:33:55Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580011,GCA_003338515.1,"blaEC,dfrA5,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,AVC167,,PDT000354268.1,2018-07-24T20:33:47Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580009,GCA_003338535.1,"aadA1,blaEC,sul2",PDG000000004.1583
E.coli and Shigella,AVC103,,PDT000354271.1,2018-07-24T20:34:47Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579990,GCA_003338545.1,"blaEC,dfrA5,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,AVC211,,PDT000354274.1,2018-07-24T21:03:03Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580029,GCA_003338635.1,"blaEC,tet(C)",PDG000000004.1583
E.coli and Shigella,AVC159,,PDT000354275.1,2018-07-24T21:04:24Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580005,GCA_003338695.1,"aadA2,blaEC,dfrA12,dfrA5,qacE,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC156,,PDT000354276.1,2018-07-24T21:04:43Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580004,GCA_003338705.1,"blaEC,dfrA5,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,AVC160,,PDT000354277.1,2018-07-24T21:04:46Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580006,GCA_003338735.1,"blaEC,dfrA14,mph(A),sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC153,,PDT000354278.1,2018-07-24T21:05:44Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580001,GCA_003338785.1,"blaEC,blaTEM,dfrA5,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC155,,PDT000354279.1,2018-07-24T21:06:12Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580003,GCA_003338795.1,"aph(3'')-Ib,aph(6)-Id,blaEC,dfrA5,qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,AVC126,,PDT000354280.1,2018-07-24T21:06:23Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579998,GCA_003338805.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(C)",PDG000000004.1583
E.coli and Shigella,AVC123,,PDT000354282.1,2018-07-24T21:07:29Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09579997,GCA_003338865.1,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,dfrA5,sul2",PDG000000004.1583
E.coli and Shigella,AVC113,,PDT000354284.1,2018-07-24T21:07:53Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579996,GCA_003338875.1,"blaEC,blaTEM-1,dfrA5,qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC107,,PDT000354283.1,2018-07-24T21:07:48Z,Australia,,environmental/other,Meleagris gallopavo,,,,SAMN09579993,GCA_003338885.1,"aadA1,aadA2,aph(3')-Ia,blaEC,cmlA1,mcr-9.1,qacL,sul3",PDG000000004.1583
E.coli and Shigella,AVC111,,PDT000354285.1,2018-07-24T21:08:05Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579995,GCA_003338905.1,"aac(3)-IId,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA17,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,AVC106,,PDT000354288.1,2018-07-24T21:09:29Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579992,GCA_003338945.1,"blaEC,tet(C)",PDG000000004.1583
E.coli and Shigella,AVC183,,PDT000354286.1,2018-07-24T21:09:06Z,Australia,,environmental/other,Gallus gallus domesticuss,,,,SAMN09580015,GCA_003338955.1,blaEC,PDG000000004.1583
E.coli and Shigella,AVC154,,PDT000354289.1,2018-07-24T21:09:40Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580002,GCA_003338965.1,"blaEC,blaTEM-1,dfrA5,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,AVC216,,PDT000355776.1,2018-07-25T13:45:05Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580032,GCA_003339565.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA5,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,F17,,PDT000355777.2,2018-08-12T00:03:18Z,Russia,,environmental/other,Equus ferus caballus,,,,SAMN09695393,GCA_003340595.2,blaEC,PDG000000004.1583
E.coli and Shigella,KCJK7252,,PDT000355780.1,2018-07-26T00:04:09Z,USA: FL,,environmental/other,Bos taurus,,,,SAMN08141011,GCA_003340655.1,"blaCMY-2,blaEC",PDG000000004.1583
E.coli and Shigella,KCJK6707,,PDT000355779.1,2018-07-26T00:03:32Z,USA: FL,,environmental/other,Bos taurus,PDS000008156.5,2,,SAMN08140391,GCA_003340665.1,"blaCMY-2,blaEC",PDG000000004.1583
E.coli and Shigella,KCJK7314,,PDT000355778.1,2018-07-26T00:03:04Z,USA: FL,,environmental/other,Bos taurus,PDS000008156.5,3,,SAMN08141565,GCA_003340675.1,"blaCMY-2,blaEC",PDG000000004.1583
E.coli and Shigella,KCJK6936,,PDT000355782.1,2018-07-26T00:05:44Z,USA: FL,,environmental/other,Bos taurus,PDS000008156.5,5,,SAMN08140620,GCA_003340715.1,"blaCMY-2,blaEC",PDG000000004.1583
E.coli and Shigella,KCJK6594,,PDT000355781.1,2018-07-26T00:05:43Z,USA: FL,,environmental/other,Bos taurus,PDS000008156.5,1,,SAMN08141568,GCA_003340725.1,"blaCMY-2,blaEC",PDG000000004.1583
E.coli and Shigella,KCJK6782,,PDT000355784.1,2018-07-26T00:06:38Z,USA: FL,,environmental/other,Bos taurus,PDS000008156.5,4,,SAMN08140601,GCA_003340735.1,"blaCMY-2,blaEC",PDG000000004.1583
E.coli and Shigella,KCJK6950,,PDT000355783.1,2018-07-26T00:06:13Z,USA: FL,,environmental/other,Bos taurus,PDS000008156.5,4,,SAMN08140746,GCA_003340745.1,"blaCMY-2,blaEC",PDG000000004.1583
E.coli and Shigella,KCJK7709,,PDT000355785.1,2018-07-26T00:08:44Z,USA: FL,,environmental/other,Bos taurus,PDS000008156.5,10,,SAMN08141566,GCA_003340795.1,"blaCMY-2,blaEC",PDG000000004.1583
E.coli and Shigella,CFSAN064035,,PDT000355786.1,2018-07-26T11:52:37Z,United Kingdom,biological fluid-human,environmental/other,,,,,SAMN08663441,GCA_003342715.1,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,arr,blaEC,blaNDM-7,blaOXA-1,blaTEM-1,ble,catA1,catB3,dfrA17,mph(A),qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,Boq 01,,PDT000356184.2,2018-09-18T18:44:23Z,Mexico: Puebla,feces,environmental/other,chicken,,,,SAMN09375265,GCA_003346855.2,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,catA1,sul2",PDG000000004.1583
E.coli and Shigella,MC185,,PDT000356183.1,2018-07-31T12:08:25Z,USA: Colorado,"wildlife fecal samples in bovine feedlots collected in Colorado, USA",environmental/other,,,,,SAMN07446123,GCA_003346925.1,blaEC,PDG000000004.1583
E.coli and Shigella,FORC 064,,PDT000356856.1,2018-08-01T16:53:49Z,South Korea: Chungcheongbuk-do,cucumber,environmental/other,,,,,SAMN07411561,GCA_003352425.1,"blaEC,qnrS1,tet(B)",PDG000000004.1583
E.coli and Shigella,SC401,,PDT000359630.1,2018-08-06T17:40:47Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08463013,GCA_003357225.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC392,,PDT000359639.1,2018-08-06T17:43:27Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,,,,SAMN08463004,GCA_003357425.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC391,,PDT000359640.1,2018-08-06T17:43:33Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,PDS000026458.1,2,,SAMN08463003,GCA_003357435.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC389,,PDT000359642.1,2018-08-06T17:44:12Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,PDS000026458.1,2,,SAMN08463001,GCA_003357475.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC387,,PDT000359644.1,2018-08-06T17:44:48Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,PDS000026458.1,0,,SAMN08462999,GCA_003357525.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC386,,PDT000359645.1,2018-08-06T17:44:59Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,,,,SAMN08462998,GCA_003357545.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC385,,PDT000359646.1,2018-08-06T17:45:32Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,PDS000026458.1,1,,SAMN08462997,GCA_003357565.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC383,,PDT000359647.1,2018-08-06T17:45:57Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,PDS000026458.1,8,,SAMN08462995,GCA_003357585.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC384,,PDT000359648.1,2018-08-06T17:46:30Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,,,,SAMN08462996,GCA_003357605.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC382,,PDT000359649.1,2018-08-06T17:46:44Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,,,,SAMN08462994,GCA_003357615.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC380,,PDT000359651.1,2018-08-06T17:47:18Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,PDS000026458.1,1,,SAMN08462992,GCA_003357665.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC379,,PDT000359652.1,2018-08-06T17:47:27Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,PDS000026458.1,6,,SAMN08462991,GCA_003357685.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC378,,PDT000359653.1,2018-08-06T17:47:39Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,,,,SAMN08462990,GCA_003357705.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC376,,PDT000359655.1,2018-08-06T17:48:09Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,PDS000026458.1,6,,SAMN08462988,GCA_003357745.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC375,,PDT000359656.1,2018-08-06T17:48:36Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,,,,SAMN08462987,GCA_003357765.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC374,,PDT000359657.1,2018-08-06T17:48:48Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462986,GCA_003357785.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC371,,PDT000359660.1,2018-08-06T17:49:38Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462983,GCA_003357845.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC366,,PDT000359665.1,2018-08-06T17:51:20Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462978,GCA_003357945.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC357,,PDT000359675.1,2018-08-06T17:54:46Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462969,GCA_003358165.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC356,,PDT000359677.1,2018-08-06T17:54:51Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462968,GCA_003358185.1,"aph(3'')-Ib,aph(6)-Id,blaEC,sul2",PDG000000004.1583
E.coli and Shigella,SC351,,PDT000359678.1,2018-08-06T17:55:41Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore,environmental/other,,PDS000026458.1,6,,SAMN08462963,GCA_003358225.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC352,,PDT000359679.1,2018-08-06T17:55:59Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462964,GCA_003358245.1,"aac(3)-IId,aadA2,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA12,sul2",PDG000000004.1583
E.coli and Shigella,SC350,,PDT000359680.1,2018-08-06T17:56:04Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore,environmental/other,,PDS000026458.1,0,,SAMN08462962,GCA_003358255.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC353,,PDT000359681.1,2018-08-06T17:56:10Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462965,GCA_003358265.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC349,,PDT000359682.1,2018-08-06T17:56:36Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore,environmental/other,,PDS000026458.1,2,,SAMN08462961,GCA_003358305.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC346,,PDT000359684.1,2018-08-06T17:57:07Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore,environmental/other,,PDS000026458.1,1,,SAMN08462958,GCA_003358335.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC343,,PDT000359686.1,2018-08-06T17:58:04Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,PDS000026458.1,0,,SAMN08462955,GCA_003358415.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC339,,PDT000359687.1,2018-08-06T17:58:54Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,PDS000026458.1,1,,SAMN08462951,GCA_003358485.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC340,,PDT000359688.1,2018-08-06T17:58:57Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,PDS000026458.1,1,,SAMN08462952,GCA_003358505.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC336,,PDT000359690.1,2018-08-06T17:59:45Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,PDS000026458.1,2,,SAMN08462948,GCA_003358565.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC335,,PDT000359691.1,2018-08-06T17:59:48Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,PDS000026458.1,3,,SAMN08462947,GCA_003358575.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC334,,PDT000359692.1,2018-08-06T18:00:24Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,PDS000026458.1,0,,SAMN08462946,GCA_003358605.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC333,,PDT000359693.1,2018-08-06T18:00:46Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,PDS000026458.1,5,,SAMN08462945,GCA_003358625.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC328,,PDT000359696.1,2018-08-06T18:03:05Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,,,,SAMN08462940,GCA_003358715.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC327,,PDT000359695.1,2018-08-06T18:03:05Z,USA: St. Louis Clyde watershed of Lake Superior,Waterline,environmental/other,,PDS000026458.1,5,,SAMN08462939,GCA_003358725.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC318,,PDT000359698.1,2018-08-06T18:04:59Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462935,GCA_003358795.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC316,,PDT000359697.1,2018-08-06T18:04:54Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462934,GCA_003358805.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC320,,PDT000359700.1,2018-08-06T18:05:16Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462937,GCA_003358835.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC319,,PDT000359699.1,2018-08-06T18:05:13Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462936,GCA_003358845.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC309,,PDT000359701.1,2018-08-06T18:06:14Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462930,GCA_003358875.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC313,,PDT000359702.1,2018-08-06T18:06:53Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462932,GCA_003358895.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC307,,PDT000359703.1,2018-08-06T18:07:02Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462929,GCA_003358915.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC314,,PDT000359704.1,2018-08-06T18:07:20Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462933,GCA_003358935.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC312,,PDT000359705.1,2018-08-06T18:07:23Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462931,GCA_003358945.1,blaEC,PDG000000004.1583
E.coli and Shigella,SC305,,PDT000359706.1,2018-08-06T18:07:46Z,USA: St. Louis Clyde watershed of Lake Superior,surface water,environmental/other,,,,,SAMN08462928,GCA_003358975.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,SC303,,PDT000359707.1,2018-08-06T18:07:52Z,USA: St. Louis Clyde watershed of Lake Superior,Upshore outside the box,environmental/other,,,,,SAMN08462927,GCA_003358995.1,blaEC,PDG000000004.1583
