#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
"E.coli and Shigella","302908","Escherichia coli","PDT000155939.2","2016-11-03T04:18:58Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,9,"SAMN05966680",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","275759","Escherichia coli","PDT000156590.2","2016-11-05T00:19:00Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,9,"SAMN05980292",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","278143","Escherichia coli","PDT000156930.2","2016-11-05T00:19:57Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,9,"SAMN05980880",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","170422","Escherichia coli","PDT000157258.2","2016-11-05T04:19:27Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",2,12,"SAMN05980979",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","70649","Escherichia coli","PDT000160195.2","2016-11-16T06:17:46Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,1,"SAMN06017276",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","101290","Escherichia coli","PDT000160200.2","2016-11-16T06:17:47Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,0,"SAMN06016625",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","101284","Escherichia coli","PDT000160201.2","2016-11-16T06:17:47Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,1,"SAMN06017340",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","118899","Escherichia coli","PDT000160212.2","2016-11-16T06:17:49Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",2,2,"SAMN06016614",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","101292","Escherichia coli","PDT000160224.2","2016-11-16T06:17:51Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,1,"SAMN06017341",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","122262","Escherichia coli","PDT000160225.2","2016-11-16T06:17:51Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,0,"SAMN06017278",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","70624","Escherichia coli","PDT000160232.2","2016-11-16T06:17:52Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,0,"SAMN06016532",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","65943","Escherichia coli","PDT000160237.2","2016-11-16T06:17:53Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,1,"SAMN06016506",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","70631","Escherichia coli","PDT000160238.2","2016-11-16T06:17:53Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,1,"SAMN06016505",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","164833","Escherichia coli","PDT000160242.2","2016-11-16T06:17:54Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,2,"SAMN06017301",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","118898","Escherichia coli","PDT000160245.2","2016-11-16T06:17:54Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,1,"SAMN06016603",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","65997","Escherichia coli","PDT000160250.2","2016-11-16T06:17:55Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,1,"SAMN06017263",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","122260","Escherichia coli","PDT000160275.2","2016-11-16T06:17:59Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,0,"SAMN06017305",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","70650","Escherichia coli","PDT000160279.2","2016-11-16T06:18:00Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,1,"SAMN06017279",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","126080","Escherichia coli","PDT000160430.2","2016-11-16T06:18:24Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,0,"SAMN06018627",,"aadA1,blaEC,dfrA1,qnrD1,sat1","PDG000000004.1583"
"E.coli and Shigella","65981","Escherichia coli","PDT000161864.2","2016-11-19T05:19:25Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,2,"SAMN06035333",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","65970","Escherichia coli","PDT000161867.2","2016-11-19T05:19:26Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",2,3,"SAMN06035331",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","65979","Escherichia coli","PDT000161876.2","2016-11-19T05:19:27Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",3,4,"SAMN06035339",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","65977","Escherichia coli","PDT000161885.2","2016-11-19T05:19:29Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",5,6,"SAMN06035352",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","65999","Escherichia coli","PDT000161886.2","2016-11-19T05:19:29Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,1,"SAMN06035351",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","65930","Escherichia coli","PDT000161896.2","2016-11-19T05:19:31Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",5,6,"SAMN06035361",,"aadA1,blaEC,dfrA1,sat1","PDG000000004.1583"
"E.coli and Shigella","122262",,"PDT000162753.1","2016-11-21T01:01:43Z","United Kingdom","feces","clinical","Homo sapiens","PDS000005903.18",11,11,"SAMN05756206","GCA_001884785.1","aadA1,blaEC,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella","122636","Escherichia coli","PDT000232036.2","2017-08-08T04:40:35Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,0,"SAMN07455177",,"aadA1,blaEC,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella","429141","Escherichia coli","PDT000314225.2","2018-05-15T05:05:59Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,12,"SAMN09207722",,"aadA1,blaEC,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella","306583","Escherichia coli","PDT000319838.1","2018-05-26T04:57:25Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,11,"SAMN09266778",,"aadA1,blaEC,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella","443642","Escherichia coli","PDT000319845.1","2018-05-26T04:57:27Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,13,"SAMN09266790",,"aadA1,blaEC,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella","439466","Escherichia coli","PDT000323705.1","2018-06-05T06:05:29Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",1,14,"SAMN09348172",,"aadA1,blaEC,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella","593559","Escherichia coli","PDT000377051.1","2018-09-15T06:12:09Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,11,"SAMN10064165",,"aadA1,blaEC,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella","593570","Escherichia coli","PDT000378020.1","2018-09-16T08:06:18Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000005903.18",0,11,"SAMN10068498",,"aadA1,blaEC,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella","ATCC 35150","O157:H7","PDT000050436.1","2015-02-26T14:01:26Z","USA","fecal material","clinical","Homo sapiens","PDS000004313.47",0,0,"SAMN03322683","GCA_000934865.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","ATCC 35150 NalR","O157:H7","PDT000050442.1","2015-02-27T19:01:36Z","Canada",,"clinical","Homo sapiens","PDS000004313.47",1,1,"SAMN03342207","GCA_000935075.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","H121100178","O157","PDT000060914.2","2015-04-21T05:13:27Z","United Kingdom: None","human","clinical","Homo sapiens","PDS000004313.47",23,23,"SAMN03492188",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","TX-ACB1501104",,"PDT000097017.2","2015-12-11T00:20:41Z","USA:TX","stool","clinical","Homo sapiens","PDS000004313.47",0,1,"SAMN04148323",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","ATCC 35150_1",,"PDT000209468.1","2017-05-16T20:01:49Z","Canada",,"clinical","Homo sapiens","PDS000004313.47",21,22,"SAMN05301323","GCA_002144055.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","ATCC 35150_100",,"PDT000209469.1","2017-05-16T20:01:50Z","Canada",,"clinical","Homo sapiens","PDS000004313.47",7,8,"SAMN05301324","GCA_002144065.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","ECI-2394","O157:H7","PDT000359762.1","2018-08-06T18:47:56Z","Canada","not collected","clinical","Homo sapiens","PDS000004313.47",38,37,"SAMN09257661","GCA_003360535.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","738641","Escherichia coli","PDT000500628.1","2019-05-14T06:51:37Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000004313.47",4,32,"SAMN11637060",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","759414","Escherichia coli","PDT000523452.1","2019-06-16T05:48:45Z","United Kingdom: United Kingdom","human","clinical","Homo sapiens","PDS000004313.47",4,34,"SAMN12069694",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00015345",,"PDT000548204.1","2019-07-24T19:33:46Z","Australia",,"clinical","Homo sapiens","PDS000004313.47",2,3,"SAMN10967789",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJ101",,"PDT000149830.1","2016-09-19T16:02:43Z","USA:FL","feces","clinical","Homo sapiens","PDS000004368.41",1,1,"SAMN04942844","GCA_001730745.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJ4028",,"PDT000267186.1","2017-11-21T23:02:33Z","USA: Gainesville, FL",,"clinical","Homo sapiens","PDS000004368.41",2,3,"SAMN08032462","GCA_002795085.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJ4029",,"PDT000267187.1","2017-11-21T23:04:06Z","USA: Gainesville, Florida",,"clinical","Homo sapiens","PDS000004368.41",3,4,"SAMN08032463","GCA_002795105.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","ECI-2411","O157:H7","PDT000359742.1","2018-08-06T18:38:58Z","Canada","not collected","clinical","Homo sapiens","PDS000004368.41",9,11,"SAMN09257678","GCA_003360135.1","aph(3')-IIa,blaEC","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00015337",,"PDT000548194.1","2019-07-24T19:33:44Z","Australia",,"clinical","Homo sapiens","PDS000004368.41",7,7,"SAMN10967780",,"aadA1,blaEC,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000107927.2","2016-02-20T15:24:22Z","USA:Boston","urine","clinical","Homo sapiens","PDS000039892.8",45,28,"SAMN04456581",,"aac(3)-IIa,aac(6')-Ib,aac(6')-Ib-cr,aadA5,blaCTX-M-15,blaEC,blaOXA-1,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","ECH+07",,"PDT000233329.1","2017-08-11T21:27:17Z","Thailand: Lamphun","Rectal swab","clinical","Homo sapiens","PDS000039892.8",29,22,"SAMN07450676","GCA_002248905.1","aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","TUM18698",,"PDT000346997.1","2018-07-09T22:42:07Z",,,"clinical","Homo sapiens","PDS000039892.8",33,27,"SAMD00126523","GCA_003305355.1","aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","TUM18775",,"PDT000347072.1","2018-07-09T23:49:45Z",,,"clinical","Homo sapiens","PDS000039892.8",26,22,"SAMD00126600","GCA_003306895.1","aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","L114",,"PDT000368931.1","2018-08-24T20:08:59Z","France: Paris",,"clinical","Homo sapiens","PDS000039892.8",49,32,"SAMN09537403","GCA_003427805.1","aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000426404.1","2018-12-28T17:03:02Z","Netherlands",,"clinical","Homo sapiens","PDS000039892.8",26,20,"SAMEA4429143",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","Escherichia coli_7",,"PDT000433249.1","2019-01-10T18:53:34Z","USA: Houston","bacteremia","clinical","Homo sapiens","PDS000039892.8",26,20,"SAMN07189539",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","MER-162",,"PDT000433692.1","2019-01-10T19:54:34Z","Singapore","blood","clinical","Homo sapiens","PDS000039892.8",23,19,"SAMN10058878",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella","MER-345",,"PDT000433714.1","2019-01-10T19:54:38Z","Australia","blood","clinical","Homo sapiens","PDS000039892.8",24,18,"SAMN10059026",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","MER-347",,"PDT000433720.1","2019-01-10T19:54:39Z","Australia","blood","clinical","Homo sapiens","PDS000039892.8",48,28,"SAMN10059028",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA2,blaCTX-M-15,blaEC,blaOXA,catB3,dfrA12,erm(B),mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-242",,"PDT000433733.1","2019-01-10T19:54:41Z","Singapore","blood","clinical","Homo sapiens","PDS000039892.8",37,11,"SAMN10058940",,"aac(3)-IIa,aac(6')-Ib-cr5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaOXA-1,blaTEM-1,catA1,catB3,dfrA17,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","GASRECE84",,"PDT000536601.1","2019-07-01T16:36:35Z","Singapore","blood","clinical","Homo sapiens","PDS000039892.8",2,16,"SAMN08382687",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella","GASRECE82",,"PDT000536603.1","2019-07-01T16:36:35Z","Singapore","blood","clinical","Homo sapiens","PDS000039892.8",1,15,"SAMN08382685",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella","GASRECE44",,"PDT000536648.1","2019-07-01T16:36:43Z","Singapore","blood","clinical","Homo sapiens","PDS000039892.8",4,16,"SAMN08382675",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella","GASRECE65",,"PDT000536662.1","2019-07-01T16:36:45Z","Singapore","blood","clinical","Homo sapiens","PDS000039892.8",1,14,"SAMN08382768",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella","897-ESBL",,"PDT000538558.1","2019-07-03T19:31:59Z","Singapore","stool","clinical","Homo sapiens","PDS000039892.8",12,24,"SAMN09460115",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000616022.1","2019-10-23T17:31:26Z","Canada: Manitoba","respiratory","clinical","Homo sapiens","PDS000039892.8",38,23,"SAMN12731589",,"aac(3)-IIa,aac(6')-Ib-cr,blaCTX-M-15,blaEC,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000616049.1","2019-10-23T17:31:31Z","Canada: Ontario","respiratory","clinical","Homo sapiens","PDS000039892.8",34,21,"SAMN12731620",,"aac(3)-IIa,aac(6')-Ib-cr,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00008533",,"PDT000618702.1","2019-10-28T03:37:08Z","Australia",,"clinical","Homo sapiens","PDS000039892.8",0,27,"SAMN12768674",,"aac(3)-IIa,aac(6')-Ib-cr,blaCTX-M-15,blaEC,blaOXA,blaOXA-1,catB3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00034359",,"PDT000618744.1","2019-10-28T03:37:15Z","Australia",,"clinical","Homo sapiens","PDS000039892.8",0,27,"SAMN12768661",,"aac(3)-IIa,aac(6')-Ib-cr,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","EC00695",,"PDT000622089.1","2019-11-01T05:40:23Z","USA: Pittsburgh, Pennsylvania","sputum","clinical","Homo sapiens","PDS000039892.8",39,33,"SAMN10435687",,"aac(3)-IIa,aac(6')-Ib-cr,blaCTX-M-15,blaEC,blaOXA,blaOXA-1,catB3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","HICF171",,"PDT000136035.2","2016-06-27T22:13:25Z","United Kingdom: Oxford","blood","clinical","Homo sapiens","PDS000034440.11",22,0,"SAMN04357605",,"aac(6')-Ib,aac(6')-Ib-cr,aadA5,blaCTX-M-15,blaEC,blaOXA-1,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000425465.1","2018-12-28T17:00:23Z","Netherlands",,"clinical","Homo sapiens","PDS000034440.11",3,28,"SAMEA4427808",,"aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000425502.1","2018-12-28T17:00:29Z","Netherlands",,"clinical","Homo sapiens","PDS000034440.11",12,30,"SAMEA4427845",,"aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000425680.1","2018-12-28T17:01:00Z","Netherlands",,"clinical","Homo sapiens","PDS000034440.11",21,24,"SAMEA4428023",,"aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000425692.1","2018-12-28T17:01:02Z","Netherlands",,"clinical","Homo sapiens","PDS000034440.11",12,30,"SAMEA4428035",,"aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000425761.1","2018-12-28T17:01:13Z","Netherlands",,"clinical","Homo sapiens","PDS000034440.11",3,25,"SAMEA4428163",,"aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000426056.1","2018-12-28T17:02:03Z","Netherlands",,"clinical","Homo sapiens","PDS000034440.11",21,23,"SAMEA4428460",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","MER-101",,"PDT000433438.1","2019-01-10T19:53:48Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",0,22,"SAMN07510262",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-95",,"PDT000433439.1","2019-01-10T19:53:48Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",13,30,"SAMN07510257",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella","MER-88",,"PDT000433443.1","2019-01-10T19:53:49Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",8,27,"SAMN07510253",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-80",,"PDT000433465.1","2019-01-10T19:53:53Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",10,31,"SAMN07510248",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-83",,"PDT000433471.1","2019-01-10T19:53:54Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",2,19,"SAMN07510250",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-104",,"PDT000433475.1","2019-01-10T19:53:55Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",1,22,"SAMN07510265",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-106",,"PDT000433477.1","2019-01-10T19:53:55Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",5,24,"SAMN07510267",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-37",,"PDT000433481.1","2019-01-10T19:53:56Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",5,26,"SAMN07510227",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-39",,"PDT000433483.1","2019-01-10T19:53:56Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",2,21,"SAMN07510229",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-36",,"PDT000433486.1","2019-01-10T19:53:57Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",15,32,"SAMN07510226",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-199",,"PDT000433599.1","2019-01-10T19:54:16Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",2,24,"SAMN10058906",,"aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","MER-257",,"PDT000433609.1","2019-01-10T19:54:18Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",12,31,"SAMN10058955",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella","MER-214",,"PDT000433612.1","2019-01-10T19:54:18Z","Singapore","blood","clinical","Homo sapiens","PDS000034440.11",13,33,"SAMN10058921",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
